key,method,problem,status,enc_time,total_solve_time,vars,cls,lits
730,Picat-SAT,./experiments/mbssp-control/lps/1/073.lp,Unknown,0.84998137,,4802,28781,108907
731,SavileRow (GT),./experiments/mbkp-control/lps/1/2_18.lp,Unknown,149.45277,,631539,116213192,348434375
731,SavileRow (GT),./experiments/mbssp-control/lps/1/074.lp,Sat,6.1113877,0.18002428,48146,3384430,10130360
732,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_18.lp,Unknown,18.832907,,2444400,24414870,68348640
732,SavileRow (SWC),./experiments/mbssp-control/lps/1/074.lp,Unknown,2.4698043,,590188,1152670,2851606
733,SavileRow (BDD),./experiments/mbssp-control/lps/1/074.lp,Unknown,2.3277974,,154951,297953,738912
733,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_18.lp,Sat,7.9790115,0.62459296,577542,5405792,15015579
734,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_18.lp,Sat,2.897997,0.5469316,83439,289502,729854
734,SavileRow (GPW),./experiments/mbssp-control/lps/1/074.lp,Sat,1.7095188,9.086159,18828,87624,244024
736,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_18.lp,Sat,3.5124567,1.9589912,50117,179039,484448
736,SavileRow (GMTO),./experiments/mbssp-control/lps/1/074.lp,Sat,1.7653506,13.442382,17394,38834,113880
737,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_18.lp,Sat,14.098384,1.5513682,1300787,3643208,10609674
737,Fun-sCOP (),./experiments/mbssp-control/lps/1/074.lp,Sat,4.1176157,42.037674,157149,445409,1310373
740,Picat-SAT,./experiments/mbkp-control/lps/1/2_18.lp,Sat,1.3777492,3.571833,27067,210379,948104
740,Picat-SAT,./experiments/mbssp-control/lps/1/074.lp,Sat,0.5978353,19.316933,4886,29698,113300
741,SavileRow (GT),./experiments/mbssp-control/lps/1/075.lp,Sat,6.2849007,0.19585869,48656,3585686,10734487
741,SavileRow (GT),./experiments/mbkp-control/lps/1/3_18.lp,Unknown,207.79669,,634193,117405343,352009474
742,SavileRow (SWC),./experiments/mbssp-control/lps/1/075.lp,Unknown,2.6792896,,608986,1189310,2942232
742,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_18.lp,Unknown,20.377409,,2467890,24648565,69005580
743,SavileRow (BDD),./experiments/mbssp-control/lps/1/075.lp,Unknown,2.3324492,,154853,297039,736270
743,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_18.lp,Sat,8.034154,0.2283005,578715,5414212,15035578
744,SavileRow (GPW),./experiments/mbssp-control/lps/1/075.lp,Sat,1.8739412,9.294607,18776,87043,242333
744,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_18.lp,Sat,2.9666944,0.04345167,82906,287243,723747
746,SavileRow (GMTO),./experiments/mbssp-control/lps/1/075.lp,Sat,1.7445798,3.167593,17599,38781,113044
746,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_18.lp,Sat,3.549567,1.7952554,50186,178830,483236
747,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_18.lp,Sat,13.325283,2.0368128,1281983,3590642,10456751
747,Fun-sCOP (),./experiments/mbssp-control/lps/1/075.lp,Unknown,4.2496386,,156293,442195,1300061
750,Picat-SAT,./experiments/mbssp-control/lps/1/075.lp,Sat,0.5091255,10.251844,4736,28141,106846
750,Picat-SAT,./experiments/mbkp-control/lps/1/3_18.lp,Sat,1.2431705,4.8700943,27121,209333,942232
751,SavileRow (GT),./experiments/mbssp-control/lps/1/076.lp,Sat,5.5577364,0.1968482,47494,2871566,8591204
751,SavileRow (GT),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,206.52272,,637616,116301842,348695005
752,SavileRow (SWC),./experiments/mbssp-control/lps/1/076.lp,Sat,2.8887415,55.837383,605047,1181642,2923290
752,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,20.505465,,2477160,24735685,69252430
753,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,8.521135,,594169,5588543,15547060
753,SavileRow (BDD),./experiments/mbssp-control/lps/1/076.lp,Unknown,2.2170854,,148602,285915,709148
754,SavileRow (GPW),./experiments/mbssp-control/lps/1/076.lp,Sat,1.6855385,14.819256,19554,92456,257794
754,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_18.lp,Sat,2.7424445,2.912151,82913,287326,724075
756,SavileRow (GMTO),./experiments/mbkp-control/lps/1/4_18.lp,Sat,3.6078959,5.9354625,50240,178544,482972
756,SavileRow (GMTO),./experiments/mbssp-control/lps/1/076.lp,Sat,1.9736034,48.769176,17554,39227,114973
757,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_18.lp,Sat,13.027972,1.2135084,1285580,3602117,10491911
757,Fun-sCOP (),./experiments/mbssp-control/lps/1/076.lp,Unknown,4.016675,,152422,430992,1266882
760,Picat-SAT,./experiments/mbkp-control/lps/1/4_18.lp,Sat,2.5442884,4.663795,27216,214552,975078
760,Picat-SAT,./experiments/mbssp-control/lps/1/076.lp,Sat,0.83476526,24.05735,4953,29795,113258
761,SavileRow (GT),./experiments/mbssp-control/lps/1/077.lp,Sat,5.7501016,0.14207588,48707,3558260,10651776
761,SavileRow (GT),./experiments/mbkp-control/lps/1/1_19.lp,Unknown,197.38922,,632844,113294175,339677043
762,SavileRow (SWC),./experiments/mbssp-control/lps/1/077.lp,Unknown,3.1849363,,601771,1175248,2907462
762,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_19.lp,Unknown,21.146566,,2495610,24919220,69809460
763,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_19.lp,Sat,8.148325,0.7761119,592555,5570512,15524591
763,SavileRow (BDD),./experiments/mbssp-control/lps/1/077.lp,Unknown,2.438911,,158094,304416,755154
764,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_19.lp,Sat,2.9125497,0.45818317,83211,288534,727134
764,SavileRow (GPW),./experiments/mbssp-control/lps/1/077.lp,Sat,1.6780548,8.838047,19090,89014,247932
766,SavileRow (GMTO),./experiments/mbssp-control/lps/1/077.lp,Sat,1.7765682,31.438757,17852,38685,112145
766,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_19.lp,Sat,3.5684004,1.8686818,50247,178979,483689
767,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_19.lp,Sat,14.200063,2.232526,1316860,3691603,10756382
767,Fun-sCOP (),./experiments/mbssp-control/lps/1/077.lp,Unknown,4.4510126,,161151,456959,1344549
770,Picat-SAT,./experiments/mbkp-control/lps/1/1_19.lp,Sat,1.2681208,2.6162605,27145,210908,951756
770,Picat-SAT,./experiments/mbssp-control/lps/1/077.lp,Unknown,0.98268694,,4881,29597,112598
771,SavileRow (GT),./experiments/mbkp-control/lps/1/2_19.lp,Unknown,188.9602,,632363,113018116,338849165
771,SavileRow (GT),./experiments/mbssp-control/lps/1/078.lp,Sat,6.1036034,0.20933141,48685,3411992,10212697
772,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_19.lp,Unknown,20.125109,,2480850,24771270,69385440
772,SavileRow (SWC),./experiments/mbssp-control/lps/1/078.lp,Unknown,2.879724,,605476,1182452,2925290
773,SavileRow (BDD),./experiments/mbssp-control/lps/1/078.lp,Unknown,2.261922,,161079,310543,770551
773,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_19.lp,Sat,8.251641,0.68622035,575521,5371148,14929724
774,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_19.lp,Sat,2.9500847,0.21310654,83426,289362,729447
774,SavileRow (GPW),./experiments/mbssp-control/lps/1/078.lp,Sat,1.767333,4.467218,19117,89445,249198
776,SavileRow (GMTO),./experiments/mbssp-control/lps/1/078.lp,Sat,1.8874722,18.001673,17830,38871,112983
776,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_19.lp,Sat,4.332098,0.11865188,50142,179036,484428
777,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_19.lp,Sat,13.503804,1.47986,1305971,3657044,10651880
777,Fun-sCOP (),./experiments/mbssp-control/lps/1/078.lp,Unknown,4.3026495,,164795,467557,1376027
780,Picat-SAT,./experiments/mbkp-control/lps/1/2_19.lp,Sat,1.5768714,5.8674593,27075,210406,948311
780,Picat-SAT,./experiments/mbssp-control/lps/1/078.lp,Sat,0.59056133,20.360682,4918,29752,113050
781,SavileRow (GT),./experiments/mbkp-control/lps/1/3_19.lp,Unknown,141.4403,,635027,114138195,342208053
781,SavileRow (GT),./experiments/mbssp-control/lps/1/079.lp,Sat,5.908395,0.18923658,47961,3335397,9983113
782,SavileRow (SWC),./experiments/mbssp-control/lps/1/079.lp,Unknown,2.8845224,,588706,1149806,2844544
782,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_19.lp,Unknown,19.469719,,2504970,25011125,70060300
783,SavileRow (BDD),./experiments/mbssp-control/lps/1/079.lp,Sat,2.3705046,30.806522,159650,307937,764162
783,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_19.lp,Sat,8.034567,0.20642966,576617,5379406,14949555
784,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_19.lp,Sat,3.0004563,0.043560047,82895,287114,723371
784,SavileRow (GPW),./experiments/mbssp-control/lps/1/079.lp,Sat,1.9567635,4.17857,19125,89511,249388
786,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_19.lp,Sat,3.6957402,1.7910937,50224,178873,483382
786,SavileRow (GMTO),./experiments/mbssp-control/lps/1/079.lp,Sat,1.8552394,5.0703783,17639,38782,113274
787,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_19.lp,Sat,14.44269,1.7343214,1287231,3604572,10499133
787,Fun-sCOP (),./experiments/mbssp-control/lps/1/079.lp,Sat,4.1713905,27.658836,163017,463063,1363379
790,Picat-SAT,./experiments/mbkp-control/lps/1/3_19.lp,Sat,1.8884219,18.158741,27137,209441,942682
790,Picat-SAT,./experiments/mbssp-control/lps/1/079.lp,Sat,0.96263486,22.14362,4819,29288,111728
791,SavileRow (GT),./experiments/mbssp-control/lps/1/080.lp,Sat,5.9261656,0.20013283,48604,3553922,10638853
791,SavileRow (GT),./experiments/mbkp-control/lps/1/4_19.lp,Unknown,143.62059,,638566,113378688,339925562
792,SavileRow (SWC),./experiments/mbssp-control/lps/1/080.lp,Sat,2.8842044,54.944218,600367,1172528,2900754
792,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_19.lp,Unknown,16.740154,,2512980,25085925,70271310
793,SavileRow (BDD),./experiments/mbssp-control/lps/1/080.lp,Unknown,2.204596,,156567,301660,748403
793,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_19.lp,Sat,8.713964,22.001692,592127,5554003,15461283
794,SavileRow (GPW),./experiments/mbssp-control/lps/1/080.lp,Sat,1.6860704,8.512851,18776,87465,243599
794,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_19.lp,Sat,2.8941903,6.451385,82873,286914,722879
796,SavileRow (GMTO),./experiments/mbssp-control/lps/1/080.lp,Sat,1.7236924,38.909634,17516,38774,113537
796,SavileRow (GMTO),./experiments/mbkp-control/lps/1/4_19.lp,Sat,3.8512053,5.000724,50264,178517,482974
797,Fun-sCOP (),./experiments/mbssp-control/lps/1/080.lp,Unknown,4.317547,,159936,453554,1334596
797,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_19.lp,Sat,15.018116,1.3070574,1290614,3615481,10532679
800,Picat-SAT,./experiments/mbkp-control/lps/1/4_19.lp,Sat,1.4577496,2.5772874,27224,214518,975179
800,Picat-SAT,./experiments/mbssp-control/lps/1/080.lp,Sat,0.97109294,20.622707,4773,28631,108346
801,SavileRow (GT),./experiments/mbssp-control/lps/1/081.lp,Sat,5.8058867,0.16851121,47160,3256425,9747056
801,SavileRow (GT),./experiments/mbkp-control/lps/1/1_20.lp,Unknown,156.08507,,633565,110046381,329933679
802,SavileRow (SWC),./experiments/mbssp-control/lps/1/081.lp,Sat,2.4667504,42.895584,599197,1170228,2895044
802,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_20.lp,Unknown,19.724312,,2532150,25276500,70848820
803,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_20.lp,Sat,8.556594,0.8581847,590023,5529903,15422548
803,SavileRow (BDD),./experiments/mbssp-control/lps/1/081.lp,Sat,2.4305606,22.66391,151917,292239,724806
804,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_20.lp,Sat,2.932462,0.8387244,83259,289002,728490
804,SavileRow (GPW),./experiments/mbssp-control/lps/1/081.lp,Sat,1.7389026,2.55573,19319,91248,254405
806,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_20.lp,Sat,3.6825075,0.15732437,50260,179001,483780
806,SavileRow (GMTO),./experiments/mbssp-control/lps/1/081.lp,Sat,1.8098109,1.6297604,17450,38698,113038
807,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_20.lp,Sat,14.433763,1.4121971,1321803,3704744,10796573
807,Fun-sCOP (),./experiments/mbssp-control/lps/1/081.lp,Unknown,3.997254,,154836,438502,1289666
810,Picat-SAT,./experiments/mbssp-control/lps/1/081.lp,Sat,0.8667114,3.220194,4712,28382,107999
810,Picat-SAT,./experiments/mbkp-control/lps/1/1_20.lp,Sat,1.5459683,5.540125,27151,210968,952057
811,SavileRow (GT),./experiments/mbkp-control/lps/1/2_20.lp,Unknown,153.71532,,632871,109649890,328744501
811,SavileRow (GT),./experiments/mbssp-control/lps/1/082.lp,Sat,6.0030174,0.15695548,48902,3522413,10544079
812,SavileRow (SWC),./experiments/mbssp-control/lps/1/082.lp,Unknown,3.1506457,,604618,1180812,2921244
812,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_20.lp,Unknown,16.00145,,2516580,25120630,70401760
813,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_20.lp,Sat,8.343843,0.28375098,573151,5333179,14834305
813,SavileRow (BDD),./experiments/mbssp-control/lps/1/082.lp,Unknown,2.1401849,,163399,315078,781838
814,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_20.lp,Sat,3.0083694,0.5370726,83385,288945,728237
814,SavileRow (GPW),./experiments/mbssp-control/lps/1/082.lp,Sat,1.8584609,10.5019865,19208,90077,251003
816,SavileRow (GMTO),./experiments/mbssp-control/lps/1/082.lp,Sat,1.7359803,36.068535,17757,38458,111499
816,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_20.lp,Sat,3.59711,2.7159572,50149,178993,484328
817,Fun-sCOP (),./experiments/mbssp-control/lps/1/082.lp,Unknown,4.257867,,166892,473792,1394692
817,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_20.lp,Sat,14.049963,1.6987518,1310776,3669739,10690765
820,Picat-SAT,./experiments/mbkp-control/lps/1/2_20.lp,Sat,1.3795202,3.057017,27079,210331,948120
820,Picat-SAT,./experiments/mbssp-control/lps/1/082.lp,Sat,0.84727955,15.4762335,4848,29209,111414
821,SavileRow (GT),./experiments/mbkp-control/lps/1/3_20.lp,Unknown,151.35474,,635604,110804959,332208359
821,SavileRow (GT),./experiments/mbssp-control/lps/1/083.lp,Sat,5.8577394,0.15038478,47550,2941617,8801735
822,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_20.lp,Unknown,18.451506,,2540880,25362245,71081740
822,SavileRow (SWC),./experiments/mbssp-control/lps/1/083.lp,Unknown,2.5508842,,622714,1216056,3008418
823,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_20.lp,Sat,8.857431,0.21194181,574282,5341498,14854177
823,SavileRow (BDD),./experiments/mbssp-control/lps/1/083.lp,Unknown,2.1831434,,155408,298820,741056
824,SavileRow (GPW),./experiments/mbssp-control/lps/1/083.lp,Sat,1.975993,2.6501985,19459,91596,255309
824,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_20.lp,Sat,2.9645696,0.6189052,82911,287288,723877
826,SavileRow (GMTO),./experiments/mbssp-control/lps/1/083.lp,Sat,1.7153704,5.5863104,17911,38919,112769
826,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_20.lp,Sat,3.7397418,2.3568928,50242,178861,483458
827,Fun-sCOP (),./experiments/mbssp-control/lps/1/083.lp,Unknown,4.1830034,,158533,448537,1318731
827,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_20.lp,Sat,15.764639,1.9219809,1292009,3617304,10538035
830,Picat-SAT,./experiments/mbkp-control/lps/1/3_20.lp,Sat,1.2934816,5.861479,27141,209420,942859
830,Picat-SAT,./experiments/mbssp-control/lps/1/083.lp,Unknown,0.8788499,,4855,29280,111190
831,SavileRow (GT),./experiments/mbssp-control/lps/1/084.lp,Sat,5.8351483,0.18144695,47995,3459936,10357160
831,SavileRow (GT),./experiments/mbkp-control/lps/1/4_20.lp,Unknown,197.9251,,639243,110166786,330289872
832,SavileRow (SWC),./experiments/mbssp-control/lps/1/084.lp,Unknown,3.1006734,,590110,1152518,2851236
832,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_20.lp,Unknown,20.10809,,2549610,25444085,71313230
833,SavileRow (BDD),./experiments/mbssp-control/lps/1/084.lp,Unknown,2.523285,,156986,302270,749820
833,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_20.lp,Sat,8.934764,7.0476465,589609,5514558,15361915
834,SavileRow (GPW),./experiments/mbssp-control/lps/1/084.lp,Sat,1.7334485,28.728989,18620,86374,240482
834,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_20.lp,Sat,2.8642507,1.2056447,82899,287166,723609
836,SavileRow (GMTO),./experiments/mbkp-control/lps/1/4_20.lp,Sat,3.7363935,2.6351457,50296,178552,483046
836,SavileRow (GMTO),./experiments/mbssp-control/lps/1/084.lp,Sat,1.7092695,5.562597,17651,38228,110844
837,Fun-sCOP (),./experiments/mbssp-control/lps/1/084.lp,Unknown,4.180212,,160417,455015,1338979
837,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_20.lp,Sat,14.551181,1.3696342,1295489,3628380,10572100
840,Picat-SAT,./experiments/mbkp-control/lps/1/4_20.lp,Sat,1.9225671,13.031135,27234,214531,975205
840,Picat-SAT,./experiments/mbssp-control/lps/1/084.lp,Sat,1.0346994,46.83429,4864,29106,110324
841,SavileRow (GT),./experiments/mbkp-control/lps/1/1_21.lp,Unknown,194.28516,,634101,106653011,319753582
841,SavileRow (GT),./experiments/mbssp-control/lps/1/085.lp,Sat,6.8377433,0.16091423,46706,2907173,8698908
842,SavileRow (SWC),./experiments/mbssp-control/lps/1/085.lp,Unknown,2.8295329,,602473,1176612,2910832
842,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_21.lp,Unknown,20.879482,,2568960,25636420,71895860
843,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_21.lp,Sat,8.54091,0.8156924,587109,5485331,15309059
843,SavileRow (BDD),./experiments/mbssp-control/lps/1/085.lp,Sat,2.438358,20.23408,155508,299259,742265
844,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_21.lp,Sat,2.947761,0.15713316,83209,288582,727280
844,SavileRow (GPW),./experiments/mbssp-control/lps/1/085.lp,Sat,1.5917635,4.048448,18737,87026,242321
846,SavileRow (GMTO),./experiments/mbssp-control/lps/1/085.lp,Sat,1.7394786,5.7158074,17703,38010,109751
846,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_21.lp,Sat,4.9996576,3.0679889,50260,178966,483761
847,Fun-sCOP (),./experiments/mbssp-control/lps/1/085.lp,Unknown,4.1153593,,158850,449924,1323314
847,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_21.lp,Sat,14.422845,1.46464,1326551,3717284,10834979
850,Picat-SAT,./experiments/mbkp-control/lps/1/1_21.lp,Sat,1.2539861,3.9878578,27151,210878,951991
850,Picat-SAT,./experiments/mbssp-control/lps/1/085.lp,Sat,0.8690862,4.1788087,4653,27890,106148
851,SavileRow (GT),./experiments/mbkp-control/lps/1/2_21.lp,Unknown,192.42056,,633181,106097213,318086482
851,SavileRow (GT),./experiments/mbssp-control/lps/1/086.lp,Sat,5.9057417,0.15551911,48368,3660059,10957607
852,SavileRow (SWC),./experiments/mbssp-control/lps/1/086.lp,Unknown,2.696227,,600289,1172366,2900346
852,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_21.lp,Unknown,19.627329,,2552850,25475270,71433440
853,SavileRow (BDD),./experiments/mbssp-control/lps/1/086.lp,Unknown,2.5199473,,159590,307375,762542
853,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_21.lp,Sat,8.09006,0.27202848,570468,5291390,14727965
854,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_21.lp,Sat,2.8842518,0.31237605,83432,289438,729669
854,SavileRow (GPW),./experiments/mbssp-control/lps/1/086.lp,Sat,1.805971,13.368875,19126,89660,249834
856,SavileRow (GMTO),./experiments/mbssp-control/lps/1/086.lp,Sat,1.7187341,8.036256,17514,39341,115716
856,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_21.lp,Sat,3.5706234,0.11948587,50149,179018,484520
857,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_21.lp,Sat,14.650652,1.8809128,1315459,3682106,10728456
857,Fun-sCOP (),./experiments/mbssp-control/lps/1/086.lp,Unknown,4.121287,,162512,461096,1357036
860,Picat-SAT,./experiments/mbkp-control/lps/1/2_21.lp,Sat,1.1831065,3.668647,27083,210395,948484
860,Picat-SAT,./experiments/mbssp-control/lps/1/086.lp,Sat,0.9651317,30.003347,4724,28394,107790
861,SavileRow (GT),./experiments/mbkp-control/lps/1/3_21.lp,Unknown,170.74815,,635988,107257341,321565518
861,SavileRow (GT),./experiments/mbssp-control/lps/1/087.lp,Sat,5.361223,0.14275537,46148,2709952,8107385
862,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_21.lp,Unknown,22.05034,,2577690,25722165,72128780
862,SavileRow (SWC),./experiments/mbssp-control/lps/1/087.lp,Sat,3.297162,42.30358,599080,1170002,2894496
863,SavileRow (BDD),./experiments/mbssp-control/lps/1/087.lp,Unknown,2.0593247,,147979,284665,706013
863,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_21.lp,Sat,8.486939,0.20453838,571459,5299471,14747335
864,SavileRow (GPW),./experiments/mbssp-control/lps/1/087.lp,Sat,2.0475717,4.057632,18643,86147,239778
864,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_21.lp,Sat,2.837889,0.2861814,82865,286852,722615
866,SavileRow (GMTO),./experiments/mbssp-control/lps/1/087.lp,Sat,1.8404074,21.802532,17546,38278,111180
866,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_21.lp,Sat,3.5112066,1.9600961,50248,178815,483352
867,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_21.lp,Sat,14.988499,2.0619698,1296558,3629363,10574894
867,Fun-sCOP (),./experiments/mbssp-control/lps/1/087.lp,Unknown,4.148279,,151558,428612,1259956
870,Picat-SAT,./experiments/mbssp-control/lps/1/087.lp,Unknown,0.9888494,,4801,28819,109062
870,Picat-SAT,./experiments/mbkp-control/lps/1/3_21.lp,Sat,1.3010429,1.4051673,27141,209326,942660
871,SavileRow (GT),./experiments/mbkp-control/lps/1/4_21.lp,Unknown,146.10654,,639716,106783148,320138966
871,SavileRow (GT),./experiments/mbssp-control/lps/1/088.lp,Sat,6.517338,0.16352281,48131,3300092,9877110
872,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_21.lp,Unknown,18.97171,,2586060,25800485,72350030
872,SavileRow (SWC),./experiments/mbssp-control/lps/1/088.lp,Unknown,2.8499563,,598573,1169016,2892062
873,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_21.lp,Sat,8.967715,0.77129114,586834,5472420,15254189
873,SavileRow (BDD),./experiments/mbssp-control/lps/1/088.lp,Unknown,2.2612436,,163525,315654,783442
874,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_21.lp,Sat,2.9101605,0.6731996,82872,286966,723036
874,SavileRow (GPW),./experiments/mbssp-control/lps/1/088.lp,Sat,1.668493,43.756493,19405,91707,255696
876,SavileRow (GMTO),./experiments/mbssp-control/lps/1/088.lp,Sat,1.729193,55.338238,17697,39072,114169
876,SavileRow (GMTO),./experiments/mbkp-control/lps/1/4_21.lp,Sat,3.577734,1.6477926,50310,178533,483007
877,Fun-sCOP (),./experiments/mbssp-control/lps/1/088.lp,Unknown,4.1099153,,167458,475770,1400908
877,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_21.lp,Sat,13.015723,1.3081889,1300031,3640348,10608736
880,Picat-SAT,./experiments/mbkp-control/lps/1/4_21.lp,Sat,2.756303,8.286254,27239,214580,975466
880,Picat-SAT,./experiments/mbssp-control/lps/1/088.lp,Unknown,0.9489175,,4840,29401,112214
881,SavileRow (GT),./experiments/mbssp-control/lps/1/089.lp,Sat,6.233134,0.18266612,47705,3188432,9542459
881,SavileRow (GT),./experiments/mbkp-control/lps/1/1_22.lp,Unknown,166.50288,,634408,103323255,309764324
882,SavileRow (SWC),./experiments/mbssp-control/lps/1/089.lp,Unknown,2.8582354,,601654,1175022,2906906
882,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_22.lp,Unknown,21.417465,,2603700,25976100,72884020
883,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_22.lp,Sat,8.422286,0.83032936,583981,5438947,15189667
883,SavileRow (BDD),./experiments/mbssp-control/lps/1/089.lp,Sat,2.2134542,28.563303,154576,297131,736814
884,SavileRow (GPW),./experiments/mbssp-control/lps/1/089.lp,Sat,1.913486,3.7282672,18986,88697,247085
884,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_22.lp,Sat,3.2050486,0.48794743,83238,288840,728025
886,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_22.lp,Sat,3.4514506,1.6655551,50279,179009,483858
886,SavileRow (GMTO),./experiments/mbssp-control/lps/1/089.lp,Sat,1.9025537,1.8063807,17577,38173,110817
887,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_22.lp,Sat,15.678177,1.253896,1330908,3728817,10870284
887,Fun-sCOP (),./experiments/mbssp-control/lps/1/089.lp,Unknown,4.223323,,157097,444759,1307919
890,Picat-SAT,./experiments/mbkp-control/lps/1/1_22.lp,Sat,1.2182978,2.5142906,27159,210943,952164
890,Picat-SAT,./experiments/mbssp-control/lps/1/089.lp,Sat,0.92365205,9.865974,4818,29212,110919
891,SavileRow (GT),./experiments/mbkp-control/lps/1/2_22.lp,Unknown,164.5469,,633392,102598093,307589129
891,SavileRow (GT),./experiments/mbssp-control/lps/1/090.lp,Sat,5.8549514,0.16330032,47018,2886291,8635737
892,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_22.lp,Unknown,24.423685,,2588670,25825510,72452320
892,SavileRow (SWC),./experiments/mbssp-control/lps/1/090.lp,Unknown,2.5228963,,593425,1158994,2867256
893,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_22.lp,Sat,8.070559,0.2534588,567367,5246146,14611579
893,SavileRow (BDD),./experiments/mbssp-control/lps/1/090.lp,Unknown,2.2998972,,150395,288656,715573
894,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_22.lp,Sat,3.1410036,0.27818903,83376,288895,728096
894,SavileRow (GPW),./experiments/mbssp-control/lps/1/090.lp,Sat,1.8351307,11.759696,19236,90483,252193
896,SavileRow (GMTO),./experiments/mbssp-control/lps/1/090.lp,Sat,1.7049085,4.7561903,17489,39114,114729
896,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_22.lp,Sat,3.8097227,0.12546344,50169,179009,484513
897,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_22.lp,Sat,15.052899,1.8623765,1319730,3693293,10762773
897,Fun-sCOP (),./experiments/mbssp-control/lps/1/090.lp,Sat,4.131938,55.215515,152077,430293,1265099
