key,method,problem,status,enc_time,total_solve_time,vars,cls,lits
677,GT + Ord,./experiments/mbssp/lps/1/049.lp,Unknown,5.629674,,33473,6380591,17691695
677,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_16.lp,Unknown,13.298792,,1274512,3572557,10401943
677,Fun-sCOP (),./experiments/mbssp-control/lps/1/068.lp,Sat,4.4690566,46.69907,144212,406966,1195376
677,GT + Ord,./experiments/mbkp/lps/1/1_14.lp,Sat,6.5652933,3.0905497,83874,7730829,20125883
678,BDD + Bin,./experiments/mbkp/lps/1/1_14.lp,Sat,0.3348341,0.11873719,22810,99699,297654
678,BDD + Bin,./experiments/mbssp/lps/1/049.lp,Sat,0.11133902,12.43206,10033,45694,137176
679,BDD + Mix(25),./experiments/mbkp/lps/1/1_14.lp,Sat,0.3528372,4.4588037,26373,113187,361639
679,BDD + Mix(25),./experiments/mbssp/lps/1/049.lp,Memory,,,,,
680,Picat-SAT,./experiments/mbkp-control/lps/1/4_16.lp,Sat,1.3031175,38.132782,27201,214506,974680
680,BDD + Mix(75),./experiments/mbssp/lps/1/049.lp,Memory,,,,,
680,BDD + Mix(75),./experiments/mbkp/lps/1/1_14.lp,Sat,0.3537617,10.451898,28752,113880,362856
680,Picat-SAT,./experiments/mbssp-control/lps/1/068.lp,Sat,0.9405005,12.626038,4686,28355,108513
681,SavileRow (GT),./experiments/mbkp-control/lps/1/1_17.lp,Memory,,,,,
681,SavileRow (GT),./experiments/mbssp-control/lps/1/069.lp,Sat,6.2753873,0.20141955,49556,3548016,10620672
682,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_17.lp,Unknown,15.897022,,2422800,24207300,67738420
682,BDD + Ord,./experiments/mbkp/lps/1/1_14.lp,Sat,0.92743486,0.6687732,358590,709949,1771262
682,BDD + Ord,./experiments/mbssp/lps/1/049.lp,Sat,0.47892138,40.327927,112726,445806,1111407
682,SavileRow (SWC),./experiments/mbssp-control/lps/1/069.lp,Unknown,2.697155,,622363,1215378,3006734
683,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_17.lp,Sat,11.143139,0.7750994,596496,5639335,15693382
683,SavileRow (BDD),./experiments/mbssp-control/lps/1/069.lp,Unknown,2.4635105,,166099,319986,793858
683,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/1_14.lp,Sat,6.518022,2.8179874,83874,7730829,20125883
683,GT + SPLIT + Ord,./experiments/mbssp/lps/1/049.lp,Unknown,6.2099867,,69392,6574360,18268237
684,SavileRow (GPW),./experiments/mbssp-control/lps/1/069.lp,Sat,1.6983984,9.542342,19109,89160,248351
684,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/049.lp,Sat,0.5874165,50.267773,225492,445957,1111804
684,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_17.lp,Sat,3.4424884,3.0881395,83258,288999,728482
684,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/1_14.lp,Sat,0.9367102,0.5962771,358590,709949,1771262
685,GT + Bin,./experiments/mbkp/lps/1/2_14.lp,Sat,0.9026063,0.06358256,14788,76272,247662
685,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/049.lp,Unknown,6.118751,,69392,6574360,18268237
686,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_17.lp,Sat,3.5985973,4.45531,50226,178996,483640
686,GT + Mix(25),./experiments/mbkp/lps/1/2_14.lp,Sat,0.91372424,0.9345899,14054,53754,181079
686,SavileRow (GMTO),./experiments/mbssp-control/lps/1/069.lp,Unknown,1.7622399,,17670,38570,112233
686,BDD + SPLIT + PB + Ord,./experiments/mbssp/lps/1/049.lp,Sat,0.57797056,57.96471,225492,445957,1111804
687,GT + Bin,./experiments/mbssp/lps/1/050.lp,Sat,0.67208296,1.0771065,6629,34281,110516
687,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_17.lp,Sat,12.761384,1.9016284,1306134,3662883,10668992
687,Fun-sCOP (),./experiments/mbssp-control/lps/1/069.lp,Unknown,4.2040224,,169222,480156,1413130
687,GT + Mix(75),./experiments/mbkp/lps/1/2_14.lp,Sat,0.9127924,1.8483648,14143,54040,181964
688,GT + Mix(25),./experiments/mbssp/lps/1/050.lp,Sat,0.70344424,0.71548396,6249,54854,161138
689,GT + Mix(75),./experiments/mbssp/lps/1/050.lp,Sat,0.70699686,0.7340639,6249,54854,161138
689,GT + Ord,./experiments/mbkp/lps/1/2_14.lp,Sat,6.6870556,2.185676,84127,7810773,20419994
690,Picat-SAT,./experiments/mbkp-control/lps/1/1_17.lp,Sat,2.347282,21.367094,27136,210927,951558
690,Picat-SAT,./experiments/mbssp-control/lps/1/069.lp,Unknown,0.9688002,,4825,28972,109839
690,BDD + Bin,./experiments/mbkp/lps/1/2_14.lp,Sat,0.33463395,0.4830444,22767,99882,297744
691,GT + Ord,./experiments/mbssp/lps/1/050.lp,Unknown,5.8038173,,33902,6632335,18356519
691,BDD + Mix(25),./experiments/mbkp/lps/1/2_14.lp,Sat,0.3529135,9.9988,26460,113367,361508
691,SavileRow (GT),./experiments/mbssp-control/lps/1/070.lp,Sat,6.127359,0.20264089,48160,3399090,10174614
691,SavileRow (GT),./experiments/mbkp-control/lps/1/2_17.lp,Memory,,,,,
692,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_17.lp,Unknown,20.316254,,2408310,24061990,67322080
692,BDD + Mix(75),./experiments/mbkp/lps/1/2_14.lp,Sat,0.35170645,10.621476,28785,114305,364259
692,BDD + Bin,./experiments/mbssp/lps/1/050.lp,Sat,0.10600764,5.0175343,10001,45737,137022
692,SavileRow (SWC),./experiments/mbssp-control/lps/1/070.lp,Unknown,2.3791852,,598885,1169622,2893546
693,BDD + Mix(25),./experiments/mbssp/lps/1/050.lp,Memory,,,,,
693,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_17.lp,Sat,8.39097,0.55778754,579252,5437017,15091239
693,SavileRow (BDD),./experiments/mbssp-control/lps/1/070.lp,Unknown,2.2852764,,156996,302800,751411
694,BDD + Mix(75),./experiments/mbssp/lps/1/050.lp,Memory,,,,,
694,BDD + Ord,./experiments/mbkp/lps/1/2_14.lp,Sat,0.9300303,0.55019826,353562,698564,1742138
694,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_17.lp,Sat,3.0649865,0.21480484,83404,289053,728542
694,SavileRow (GPW),./experiments/mbssp-control/lps/1/070.lp,Sat,1.878429,15.47621,19679,93665,261296
695,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/2_14.lp,Sat,6.6150584,2.383099,84127,7810773,20419994
696,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/2_14.lp,Sat,0.91181874,0.5375114,353562,698564,1742138
696,BDD + Ord,./experiments/mbssp/lps/1/050.lp,Unknown,0.4602348,,109029,430261,1072171
696,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_17.lp,Sat,3.7686408,1.5137926,50110,179013,484240
696,SavileRow (GMTO),./experiments/mbssp-control/lps/1/070.lp,Sat,1.9182801,1.2154416,17413,39176,115245
697,GT + Bin,./experiments/mbkp/lps/1/3_14.lp,Sat,0.91275096,1.2489371,14819,76338,247732
697,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_17.lp,Sat,12.764334,1.5738858,1295425,3628832,10565804
697,Fun-sCOP (),./experiments/mbssp-control/lps/1/070.lp,Unknown,4.261874,,161287,457471,1346225
697,GT + SPLIT + Ord,./experiments/mbssp/lps/1/050.lp,Unknown,6.4008455,,70105,6812423,18892288
698,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/050.lp,Sat,0.55437076,31.994043,218052,430324,1072339
698,GT + Mix(25),./experiments/mbkp/lps/1/3_14.lp,Sat,0.91500974,0.727305,14077,53845,182158
699,GT + Mix(75),./experiments/mbkp/lps/1/3_14.lp,Sat,0.92167467,0.9868028,14124,53998,182601
699,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/050.lp,Unknown,6.2742305,,70105,6812423,18892288
700,Picat-SAT,./experiments/mbssp-control/lps/1/070.lp,Sat,0.9196329,4.3358145,4892,29670,112893
700,BDD + SPLIT + PB + Ord,./experiments/mbssp/lps/1/050.lp,Sat,0.56274134,26.964687,218052,430324,1072339
700,Picat-SAT,./experiments/mbkp-control/lps/1/2_17.lp,Sat,2.3690438,5.038882,27063,210329,947739
701,SavileRow (GT),./experiments/mbkp-control/lps/1/3_17.lp,Memory,,,,,
701,GT + Ord,./experiments/mbkp/lps/1/3_14.lp,Sat,6.756005,1.9680808,84830,7983237,20796996
701,SavileRow (GT),./experiments/mbssp-control/lps/1/071.lp,Sat,6.287054,0.15096585,43661,1863255,5566933
701,GT + Bin,./experiments/mbssp/lps/1/051.lp,Sat,0.6869444,2.4593043,6605,33965,109376
702,SavileRow (SWC),./experiments/mbssp-control/lps/1/071.lp,Sat,2.4866438,56.778374,598534,1168952,2891910
702,BDD + Bin,./experiments/mbkp/lps/1/3_14.lp,Sat,0.33444732,0.1361767,22665,99470,296866
702,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_17.lp,Unknown,18.220772,,2431260,24290405,67963660
702,GT + Mix(25),./experiments/mbssp/lps/1/051.lp,Sat,0.7304294,1.7472745,6202,55460,163071
703,SavileRow (BDD),./experiments/mbssp-control/lps/1/071.lp,Sat,2.1290665,19.217644,123721,236864,586863
703,GT + Mix(75),./experiments/mbssp/lps/1/051.lp,Sat,0.71883714,0.81838715,6240,55871,164151
703,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_17.lp,Sat,8.795513,0.71502984,580311,5444466,15109063
703,BDD + Mix(25),./experiments/mbkp/lps/1/3_14.lp,Sat,0.3452369,11.241656,26341,113418,362304
704,SavileRow (GPW),./experiments/mbssp-control/lps/1/071.lp,Sat,1.904031,3.3406632,19335,91429,254932
704,BDD + Mix(75),./experiments/mbkp/lps/1/3_14.lp,Sat,0.354542,4.171088,28727,114268,364305
704,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_17.lp,Sat,3.7487514,0.33535412,82880,287059,723221
705,GT + Ord,./experiments/mbssp/lps/1/051.lp,Unknown,6.104138,,34149,6729456,18641648
706,BDD + Ord,./experiments/mbkp/lps/1/3_14.lp,Sat,0.92472273,2.2256784,357869,707983,1766091
706,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_17.lp,Sat,3.6718216,2.243752,50172,178817,483212
706,SavileRow (GMTO),./experiments/mbssp-control/lps/1/071.lp,Sat,1.9296167,7.008885,17411,39085,114436
706,BDD + Bin,./experiments/mbssp/lps/1/051.lp,Sat,0.10538234,3.9695048,10060,45647,136803
707,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/3_14.lp,Sat,6.7338552,2.0247066,84830,7983237,20796996
707,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_17.lp,Sat,13.776665,2.088181,1276703,3576588,10413865
707,BDD + Mix(25),./experiments/mbssp/lps/1/051.lp,Memory,,,,,
707,Fun-sCOP (),./experiments/mbssp-control/lps/1/071.lp,Sat,4.2284665,24.068918,127922,358630,1050922
708,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/3_14.lp,Sat,0.9198969,2.2182379,357869,707983,1766091
708,BDD + Mix(75),./experiments/mbssp/lps/1/051.lp,Memory,,,,,
709,GT + Bin,./experiments/mbkp/lps/1/4_14.lp,Sat,0.9190506,1.3067364,14824,76487,248637
710,GT + Mix(25),./experiments/mbkp/lps/1/4_14.lp,Sat,0.9288121,0.75851953,13962,53462,180044
710,Picat-SAT,./experiments/mbkp-control/lps/1/3_17.lp,Sat,1.2991259,7.2645507,27115,209310,942191
710,Picat-SAT,./experiments/mbssp-control/lps/1/071.lp,Unknown,0.9712926,,4790,29111,110732
710,BDD + Ord,./experiments/mbssp/lps/1/051.lp,Sat,0.4631594,50.596233,107548,423834,1055876
711,GT + Mix(75),./experiments/mbkp/lps/1/4_14.lp,Sat,0.92921126,0.73499864,13962,53462,180044
711,GT + SPLIT + Ord,./experiments/mbssp/lps/1/051.lp,Unknown,6.5206385,,70601,6904963,19163731
711,SavileRow (GT),./experiments/mbssp-control/lps/1/072.lp,Sat,5.9835744,0.18604523,48735,3402058,10182840
711,SavileRow (GT),./experiments/mbkp-control/lps/1/4_17.lp,Memory,,,,,
712,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/051.lp,Sat,0.5439152,59.59272,215128,423965,1056216
712,SavileRow (SWC),./experiments/mbssp-control/lps/1/072.lp,Unknown,2.7468297,,607543,1186502,2935300
712,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_17.lp,Unknown,17.84458,,2439810,24370485,68190030
713,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_17.lp,Unknown,9.13173,,596002,5620546,15625201
713,SavileRow (BDD),./experiments/mbssp-control/lps/1/072.lp,Unknown,2.3423948,,161414,310466,769979
713,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/051.lp,Unknown,6.5450287,,70601,6904963,19163731
713,GT + Ord,./experiments/mbkp/lps/1/4_14.lp,Sat,6.7806387,2.208473,84026,7887255,20662818
714,BDD + Bin,./experiments/mbkp/lps/1/4_14.lp,Sat,0.32997409,0.29847375,22641,98876,294996
714,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_17.lp,Sat,2.8515837,6.321601,82877,286942,722959
714,BDD + SPLIT + PB + Ord,./experiments/mbssp/lps/1/051.lp,Unknown,0.5511903,,215128,423965,1056216
714,SavileRow (GPW),./experiments/mbssp-control/lps/1/072.lp,Sat,1.6711719,35.037354,18931,88280,245889
715,GT + Bin,./experiments/mbssp/lps/1/052.lp,Sat,0.65005785,3.2260544,6612,34226,110447
715,BDD + Mix(25),./experiments/mbkp/lps/1/4_14.lp,Sat,0.34328514,10.149248,26507,113726,363730
716,SavileRow (GMTO),./experiments/mbkp-control/lps/1/4_17.lp,Sat,3.8017962,6.2238855,50222,178518,482889
716,GT + Mix(25),./experiments/mbssp/lps/1/052.lp,Sat,0.668891,0.8087416,6238,55356,162705
716,BDD + Mix(75),./experiments/mbkp/lps/1/4_14.lp,Sat,0.3450855,10.314617,28876,114643,366107
716,SavileRow (GMTO),./experiments/mbssp-control/lps/1/072.lp,Sat,1.8339494,14.632378,17741,38421,111376
717,GT + Mix(75),./experiments/mbssp/lps/1/052.lp,Sat,0.6722342,0.8164941,6238,55356,162705
717,Fun-sCOP (),./experiments/mbkp-control/lps/1/4_17.lp,Sat,14.454894,1.70523,1280092,3587475,10447323
717,Fun-sCOP (),./experiments/mbssp-control/lps/1/072.lp,Unknown,4.166029,,163579,463893,1364999
718,BDD + Ord,./experiments/mbkp/lps/1/4_14.lp,Sat,0.9156703,0.75666946,353150,698190,1741434
719,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/4_14.lp,Sat,6.7490788,2.1343946,84026,7887255,20662818
719,GT + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,5.447743,,32575,6165197,16871967
720,Picat-SAT,./experiments/mbssp-control/lps/1/072.lp,Sat,0.850945,34.788742,4844,29184,110668
720,Picat-SAT,./experiments/mbkp-control/lps/1/4_17.lp,Sat,2.190569,15.155049,27212,214468,974662
720,BDD + Bin,./experiments/mbssp/lps/1/052.lp,Sat,0.11872684,12.827287,9913,45242,136152
720,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/4_14.lp,Sat,0.91474724,0.7271718,353150,698190,1741434
721,GT + Bin,./experiments/mbkp/lps/1/1_15.lp,Sat,0.8730042,0.5573403,14730,75870,246655
721,SavileRow (GT),./experiments/mbssp-control/lps/1/073.lp,Sat,5.929105,0.18616317,49456,3639532,10895559
721,BDD + Mix(25),./experiments/mbssp/lps/1/052.lp,Memory,,,,,
721,SavileRow (GT),./experiments/mbkp-control/lps/1/1_18.lp,Unknown,203.65785,,631980,116379669,348933511
722,GT + Mix(25),./experiments/mbkp/lps/1/1_15.lp,Sat,0.8872478,1.7399151,14042,53675,181326
722,SavileRow (SWC),./experiments/mbssp-control/lps/1/073.lp,Unknown,2.551534,,621739,1214174,3003758
722,SavileRow (SWC),./experiments/mbkp-control/lps/1/1_18.lp,Unknown,18.315588,,2459790,24568980,68790580
722,BDD + Mix(75),./experiments/mbssp/lps/1/052.lp,Memory,,,,,
723,SavileRow (BDD),./experiments/mbssp-control/lps/1/073.lp,Unknown,2.291496,,160963,309364,767128
723,SavileRow (BDD),./experiments/mbkp-control/lps/1/1_18.lp,Sat,9.431091,0.70074457,594674,5606315,15613191
723,GT + Mix(75),./experiments/mbkp/lps/1/1_15.lp,Sat,0.88559574,1.7815655,14085,53843,181804
724,SavileRow (GPW),./experiments/mbssp-control/lps/1/073.lp,Sat,1.6082816,7.823335,19272,90717,252859
724,BDD + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,0.51953554,,121644,480485,1197620
724,SavileRow (GPW),./experiments/mbkp-control/lps/1/1_18.lp,Sat,3.125522,1.0983183,83215,288614,727370
725,GT + Ord,./experiments/mbkp/lps/1/1_15.lp,Sat,6.6303697,1.3032808,84123,7726609,20147630
725,GT + SPLIT + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,6.2338076,,68940,6654822,18333378
726,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,0.61727196,,243281,480541,1197768
726,SavileRow (GMTO),./experiments/mbkp-control/lps/1/1_18.lp,Sat,5.809271,3.8059118,50233,178992,483698
726,BDD + Bin,./experiments/mbkp/lps/1/1_15.lp,Sat,0.3415823,0.05403917,22810,100010,298736
726,SavileRow (GMTO),./experiments/mbssp-control/lps/1/073.lp,Sat,1.8123126,23.77102,17703,38170,110584
727,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,6.2403417,,68940,6654822,18333378
727,Fun-sCOP (),./experiments/mbkp-control/lps/1/1_18.lp,Sat,16.166056,2.2641802,1311796,3678065,10715106
727,Fun-sCOP (),./experiments/mbssp-control/lps/1/073.lp,Unknown,4.3894305,,163053,461959,1358849
727,BDD + Mix(25),./experiments/mbkp/lps/1/1_15.lp,Sat,0.3432447,3.9401546,26373,113401,362355
728,BDD + SPLIT + PB + Ord,./experiments/mbssp/lps/1/052.lp,Unknown,0.63146985,,243281,480541,1197768
728,BDD + Mix(75),./experiments/mbkp/lps/1/1_15.lp,Sat,0.35117844,3.3637588,28752,114113,363729
729,GT + Bin,./experiments/mbssp/lps/1/053.lp,Sat,0.5838128,3.8224719,6585,33962,109551
730,BDD + Ord,./experiments/mbkp/lps/1/1_15.lp,Sat,0.92535603,0.3593498,358223,708984,1769147
730,Picat-SAT,./experiments/mbssp-control/lps/1/073.lp,Unknown,0.84998137,,4802,28781,108907
730,GT + Mix(25),./experiments/mbssp/lps/1/053.lp,Sat,0.6223124,2.7915642,6218,55203,162293
730,Picat-SAT,./experiments/mbkp-control/lps/1/1_18.lp,Sat,1.500108,0.98559207,27140,210899,951638
731,GT + Mix(75),./experiments/mbssp/lps/1/053.lp,Sat,0.61482143,2.7922792,6218,55203,162293
731,SavileRow (GT),./experiments/mbkp-control/lps/1/2_18.lp,Unknown,149.45277,,631539,116213192,348434375
731,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/1_15.lp,Sat,6.5883145,1.371223,84123,7726609,20147630
731,SavileRow (GT),./experiments/mbssp-control/lps/1/074.lp,Sat,6.1113877,0.18002428,48146,3384430,10130360
732,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/1_15.lp,Sat,0.9307305,0.37419802,358223,708984,1769147
732,SavileRow (SWC),./experiments/mbssp-control/lps/1/074.lp,Unknown,2.4698043,,590188,1152670,2851606
732,SavileRow (SWC),./experiments/mbkp-control/lps/1/2_18.lp,Unknown,18.832907,,2444400,24414870,68348640
733,GT + Bin,./experiments/mbkp/lps/1/2_15.lp,Sat,0.91503143,0.46906438,14788,76265,247688
733,GT + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,4.7648797,,31216,5575734,14938342
733,SavileRow (BDD),./experiments/mbkp-control/lps/1/2_18.lp,Sat,7.9790115,0.62459296,577542,5405792,15015579
733,SavileRow (BDD),./experiments/mbssp-control/lps/1/074.lp,Unknown,2.3277974,,154951,297953,738912
734,SavileRow (GPW),./experiments/mbssp-control/lps/1/074.lp,Sat,1.7095188,9.086159,18828,87624,244024
734,GT + Mix(25),./experiments/mbkp/lps/1/2_15.lp,Sat,0.9158219,0.7645539,14054,53747,181111
734,BDD + Bin,./experiments/mbssp/lps/1/053.lp,Sat,0.115311466,11.0316925,9669,43702,131052
734,SavileRow (GPW),./experiments/mbkp-control/lps/1/2_18.lp,Sat,2.897997,0.5469316,83439,289502,729854
735,GT + Mix(75),./experiments/mbkp/lps/1/2_15.lp,Sat,0.9105469,1.8314934,14143,54033,181996
735,BDD + Mix(25),./experiments/mbssp/lps/1/053.lp,Memory,,,,,
736,SavileRow (GMTO),./experiments/mbssp-control/lps/1/074.lp,Sat,1.7653506,13.442382,17394,38834,113880
736,SavileRow (GMTO),./experiments/mbkp-control/lps/1/2_18.lp,Sat,3.5124567,1.9589912,50117,179039,484448
736,BDD + Mix(75),./experiments/mbssp/lps/1/053.lp,Memory,,,,,
737,Fun-sCOP (),./experiments/mbssp-control/lps/1/074.lp,Sat,4.1176157,42.037674,157149,445409,1310373
737,Fun-sCOP (),./experiments/mbkp-control/lps/1/2_18.lp,Sat,14.098384,1.5513682,1300787,3643208,10609674
737,GT + Ord,./experiments/mbkp/lps/1/2_15.lp,Sat,6.732933,2.2428172,84372,7802844,20437829
738,BDD + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,0.5198294,,120409,475578,1185366
738,BDD + Bin,./experiments/mbkp/lps/1/2_15.lp,Sat,0.3295087,0.08900579,22767,99754,297843
739,BDD + Mix(25),./experiments/mbkp/lps/1/2_15.lp,Sat,0.33848938,3.853738,26460,113258,361596
739,GT + SPLIT + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,6.1417336,,68034,6504736,17714794
740,BDD + Mix(75),./experiments/mbkp/lps/1/2_15.lp,Sat,0.34535438,4.23237,28785,114200,364224
740,Picat-SAT,./experiments/mbssp-control/lps/1/074.lp,Sat,0.5978353,19.316933,4886,29698,113300
740,Picat-SAT,./experiments/mbkp-control/lps/1/2_18.lp,Sat,1.3777492,3.571833,27067,210379,948104
740,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,0.613363,,240844,475701,1185669
741,SavileRow (GT),./experiments/mbkp-control/lps/1/3_18.lp,Unknown,207.79669,,634193,117405343,352009474
741,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,5.9710264,,68034,6504736,17714794
741,SavileRow (GT),./experiments/mbssp-control/lps/1/075.lp,Sat,6.2849007,0.19585869,48656,3585686,10734487
742,SavileRow (SWC),./experiments/mbkp-control/lps/1/3_18.lp,Unknown,20.377409,,2467890,24648565,69005580
742,BDD + SPLIT + PB + Ord,./experiments/mbssp/lps/1/053.lp,Unknown,0.6125409,,240844,475701,1185669
742,SavileRow (SWC),./experiments/mbssp-control/lps/1/075.lp,Unknown,2.6792896,,608986,1189310,2942232
742,BDD + Ord,./experiments/mbkp/lps/1/2_15.lp,Sat,0.9088435,0.44494173,353158,697551,1739931
743,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/2_15.lp,Sat,6.6839967,2.1967957,84372,7802844,20437829
743,SavileRow (BDD),./experiments/mbkp-control/lps/1/3_18.lp,Sat,8.034154,0.2283005,578715,5414212,15035578
743,GT + Bin,./experiments/mbssp/lps/1/054.lp,Sat,0.6469707,0.7392843,6639,34359,110885
743,SavileRow (BDD),./experiments/mbssp-control/lps/1/075.lp,Unknown,2.3324492,,154853,297039,736270
744,SavileRow (GPW),./experiments/mbssp-control/lps/1/075.lp,Sat,1.8739412,9.294607,18776,87043,242333
744,BDD + SPLIT + PB + Ord,./experiments/mbkp/lps/1/2_15.lp,Sat,0.91463196,0.2766118,353158,697551,1739931
744,GT + Mix(25),./experiments/mbssp/lps/1/054.lp,Sat,0.6812725,0.8906669,6237,55788,163990
744,SavileRow (GPW),./experiments/mbkp-control/lps/1/3_18.lp,Sat,2.9666944,0.04345167,82906,287243,723747
745,GT + Bin,./experiments/mbkp/lps/1/3_15.lp,Sat,0.92161816,1.4845951,14819,76326,247718
745,GT + Mix(75),./experiments/mbssp/lps/1/054.lp,Sat,0.6883468,0.90070814,6237,55788,163990
746,GT + Mix(25),./experiments/mbkp/lps/1/3_15.lp,Sat,0.9181499,1.891816,14077,53833,182148
746,SavileRow (GMTO),./experiments/mbkp-control/lps/1/3_18.lp,Sat,3.549567,1.7952554,50186,178830,483236
746,SavileRow (GMTO),./experiments/mbssp-control/lps/1/075.lp,Sat,1.7445798,3.167593,17599,38781,113044
747,GT + Mix(75),./experiments/mbkp/lps/1/3_15.lp,Sat,0.9143421,1.7828385,14124,53986,182591
747,GT + Ord,./experiments/mbssp/lps/1/054.lp,Unknown,5.423939,,32549,6193651,16888654
747,Fun-sCOP (),./experiments/mbkp-control/lps/1/3_18.lp,Sat,13.325283,2.0368128,1281983,3590642,10456751
747,Fun-sCOP (),./experiments/mbssp-control/lps/1/075.lp,Unknown,4.2496386,,156293,442195,1300061
748,BDD + Bin,./experiments/mbssp/lps/1/054.lp,Sat,0.11563791,3.0597963,9813,44735,134882
749,BDD + Mix(25),./experiments/mbssp/lps/1/054.lp,Memory,,,,,
749,GT + Ord,./experiments/mbkp/lps/1/3_15.lp,Sat,6.689027,1.0412339,85082,7976805,20816086
750,BDD + Mix(75),./experiments/mbssp/lps/1/054.lp,Memory,,,,,
750,Picat-SAT,./experiments/mbkp-control/lps/1/3_18.lp,Sat,1.2431705,4.8700943,27121,209333,942232
750,BDD + Bin,./experiments/mbkp/lps/1/3_15.lp,Sat,0.33803424,0.15812907,22665,99293,296649
750,Picat-SAT,./experiments/mbssp-control/lps/1/075.lp,Sat,0.5091255,10.251844,4736,28141,106846
751,SavileRow (GT),./experiments/mbssp-control/lps/1/076.lp,Sat,5.5577364,0.1968482,47494,2871566,8591204
751,SavileRow (GT),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,206.52272,,637616,116301842,348695005
751,BDD + Mix(25),./experiments/mbkp/lps/1/3_15.lp,Sat,0.34770533,10.464922,26341,113311,362326
752,BDD + Ord,./experiments/mbssp/lps/1/054.lp,Sat,0.5132677,44.0878,119853,473250,1179486
752,SavileRow (SWC),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,20.505465,,2477160,24735685,69252430
752,BDD + Mix(75),./experiments/mbkp/lps/1/3_15.lp,Sat,0.35376415,11.115538,28727,114124,364137
752,SavileRow (SWC),./experiments/mbssp-control/lps/1/076.lp,Sat,2.8887415,55.837383,605047,1181642,2923290
753,SavileRow (BDD),./experiments/mbkp-control/lps/1/4_18.lp,Unknown,8.521135,,594169,5588543,15547060
753,GT + SPLIT + Ord,./experiments/mbssp/lps/1/054.lp,Unknown,6.3409986,,69311,6794332,18682432
753,SavileRow (BDD),./experiments/mbssp-control/lps/1/076.lp,Unknown,2.2170854,,148602,285915,709148
754,SavileRow (GPW),./experiments/mbssp-control/lps/1/076.lp,Sat,1.6855385,14.819256,19554,92456,257794
754,BDD + Ord,./experiments/mbkp/lps/1/3_15.lp,Sat,0.9370899,0.1498699,357494,707016,1764015
754,BDD + SPLIT + Ord,./experiments/mbssp/lps/1/054.lp,Sat,0.6175674,32.088833,239736,473377,1179800
754,SavileRow (GPW),./experiments/mbkp-control/lps/1/4_18.lp,Sat,2.7424445,2.912151,82913,287326,724075
755,GT + SPLIT + PB + Ord,./experiments/mbkp/lps/1/3_15.lp,Sat,6.775792,0.8877178,85082,7976805,20816086
755,GT + SPLIT + PB + Ord,./experiments/mbssp/lps/1/054.lp,Unknown,6.3373675,,69311,6794332,18682432
